"trida";"paragraf";"skupina";"oddil";"pododdil";"esif";"obdobi";"paragraf_nazev";"vykaz_date";"vykaz_year";"spending";"source"
"Běžné výdaje";"4399";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Ostatní záležitosti sociálních věcí a politiky zaměstnanosti";"2020-12-31";"2020";"1307554561,990000009536743164062500000";"vlastní"
"Běžné výdaje";"4399";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";TRUE;"2007-13";"Ostatní záležitosti sociálních věcí a politiky zaměstnanosti";"2015-12-31";"2015";"27619068,699999999254941940307617188";"EU"
"Běžné výdaje";"4399";"Sociální věci a politika zaměstnanosti";"Sociální služby a společné činnosti v sociálním zabezpečení a politice zaměstnanosti";"Ostatní činnost a nespecifikované výdaje";TRUE;"2007-13";"Ostatní záležitosti sociálních věcí a politiky zaměstnanosti";"2016-12-31";"2016";"16254350,450000001117587089538574219";"EU"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Armáda";"2015-12-31";"2015";"24508152400,409999847412109375000000000";"vlastní"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Armáda";"2016-12-31";"2016";"23352238269,729999542236328125000000000";"vlastní"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Armáda";"2017-12-31";"2017";"27201426741,880001068115234375000000000";"vlastní"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Armáda";"2018-12-31";"2018";"31495344333,060001373291015625000000000";"vlastní"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Armáda";"2019-12-31";"2019";"32949262516,200000762939453125000000000";"vlastní"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Armáda";"2020-12-31";"2020";"34674467862,319999694824218750000000000";"vlastní"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";TRUE;"2007-13";"Armáda";"2016-12-31";"2016";"14942870,179999999701976776123046875";"EU"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";TRUE;"2014-20";"Armáda";"2017-12-31";"2017";"3660573,080000000074505805969238281";"EU"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";TRUE;"2014-20";"Armáda";"2018-12-31";"2018";"5935052,650000000372529029846191406";"EU"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";TRUE;"2014-20";"Armáda";"2019-12-31";"2019";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"5111";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";TRUE;"2014-20";"Armáda";"2020-12-31";"2020";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"5112";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Ostatní ozbrojené síly";"2015-12-31";"2015";"431175641,750000000000000000000000000";"vlastní"
"Běžné výdaje";"5112";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Ostatní ozbrojené síly";"2016-12-31";"2016";"497737023,550000011920928955078125000";"vlastní"
"Běžné výdaje";"5112";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Ostatní ozbrojené síly";"2017-12-31";"2017";"548423577,539999961853027343750000000";"vlastní"
"Běžné výdaje";"5112";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Ostatní ozbrojené síly";"2018-12-31";"2018";"620103386,909999966621398925781250000";"vlastní"
"Běžné výdaje";"5112";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Ostatní ozbrojené síly";"2019-12-31";"2019";"687935846,769999980926513671875000000";"vlastní"
"Běžné výdaje";"5112";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Ostatní ozbrojené síly";"2020-12-31";"2020";"724821009,539999961853027343750000000";"vlastní"
"Běžné výdaje";"5113";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Bezpečnostní složky ozbrojených sil";"2015-12-31";"2015";"2284329026,530000209808349609375000000";"vlastní"
"Běžné výdaje";"5113";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Bezpečnostní složky ozbrojených sil";"2016-12-31";"2016";"2535320284,369999885559082031250000000";"vlastní"
"Běžné výdaje";"5113";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Bezpečnostní složky ozbrojených sil";"2017-12-31";"2017";"3216356742,610000133514404296875000000";"vlastní"
"Běžné výdaje";"5113";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Bezpečnostní složky ozbrojených sil";"2018-12-31";"2018";"3543298132,260000228881835937500000000";"vlastní"
"Běžné výdaje";"5113";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Bezpečnostní složky ozbrojených sil";"2019-12-31";"2019";"3711498689,929999828338623046875000000";"vlastní"
"Běžné výdaje";"5113";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Bezpečnostní složky ozbrojených sil";"2020-12-31";"2020";"4385539786,180000305175781250000000000";"vlastní"
"Běžné výdaje";"5113";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";TRUE;"2014-20";"Bezpečnostní složky ozbrojených sil";"2018-12-31";"2018";"1006940,000000000000000000000000000";"EU"
"Běžné výdaje";"5113";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";TRUE;"2014-20";"Bezpečnostní složky ozbrojených sil";"2019-12-31";"2019";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"5119";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Podpůrné složky ozbrojených sil";"2015-12-31";"2015";"1520869500,469999790191650390625000000";"vlastní"
"Běžné výdaje";"5119";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Podpůrné složky ozbrojených sil";"2016-12-31";"2016";"806510298,040000081062316894531250000";"vlastní"
"Běžné výdaje";"5119";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Podpůrné složky ozbrojených sil";"2017-12-31";"2017";"640724541,340000033378601074218750000";"vlastní"
"Běžné výdaje";"5119";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Podpůrné složky ozbrojených sil";"2018-12-31";"2018";"901449595,960000038146972656250000000";"vlastní"
"Běžné výdaje";"5119";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Podpůrné složky ozbrojených sil";"2019-12-31";"2019";"956567711,610000014305114746093750000";"vlastní"
"Běžné výdaje";"5119";"Bezpečnost státu a právní ochrana";"Obrana";"Vojenská obrana";FALSE;NA;"Podpůrné složky ozbrojených sil";"2020-12-31";"2020";"976197119,769999980926513671875000000";"vlastní"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ústředního orgánu státní správy ve vojenské obraně";"2015-12-31";"2015";"1646625193,160000085830688476562500000";"vlastní"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ústředního orgánu státní správy ve vojenské obraně";"2016-12-31";"2016";"1709161852,559999942779541015625000000";"vlastní"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ústředního orgánu státní správy ve vojenské obraně";"2017-12-31";"2017";"1647956164,599999904632568359375000000";"vlastní"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ústředního orgánu státní správy ve vojenské obraně";"2018-12-31";"2018";"2024444610,390000104904174804687500000";"vlastní"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ústředního orgánu státní správy ve vojenské obraně";"2019-12-31";"2019";"2230854670,289999961853027343750000000";"vlastní"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ústředního orgánu státní správy ve vojenské obraně";"2020-12-31";"2020";"2273530358,840000152587890625000000000";"vlastní"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";TRUE;"2007-13";"Činnost ústředního orgánu státní správy ve vojenské obraně";"2015-12-31";"2015";"9931843,230000000447034835815429688";"EU"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";TRUE;"2007-13";"Činnost ústředního orgánu státní správy ve vojenské obraně";"2016-12-31";"2016";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";TRUE;"2014-20";"Činnost ústředního orgánu státní správy ve vojenské obraně";"2018-12-31";"2018";"218415,299999999988358467817306519";"EU"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";TRUE;"2014-20";"Činnost ústředního orgánu státní správy ve vojenské obraně";"2019-12-31";"2019";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"5161";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";TRUE;"2014-20";"Činnost ústředního orgánu státní správy ve vojenské obraně";"2020-12-31";"2020";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"5162";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ostatních orgánů státní správy ve vojenské obraně";"2015-12-31";"2015";"254567517,509999990463256835937500000";"vlastní"
"Běžné výdaje";"5162";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ostatních orgánů státní správy ve vojenské obraně";"2016-12-31";"2016";"320195331,660000026226043701171875000";"vlastní"
"Běžné výdaje";"5162";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ostatních orgánů státní správy ve vojenské obraně";"2017-12-31";"2017";"411478197,139999985694885253906250000";"vlastní"
"Běžné výdaje";"5162";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ostatních orgánů státní správy ve vojenské obraně";"2018-12-31";"2018";"464252628,819999992847442626953125000";"vlastní"
"Běžné výdaje";"5162";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ostatních orgánů státní správy ve vojenské obraně";"2019-12-31";"2019";"496743610,790000021457672119140625000";"vlastní"
"Běžné výdaje";"5162";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Činnost ostatních orgánů státní správy ve vojenské obraně";"2020-12-31";"2020";"521159990,780000030994415283203125000";"vlastní"
"Běžné výdaje";"5169";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Ostatní správa ve vojenské obraně";"2015-12-31";"2015";"146849239,319999992847442626953125000";"vlastní"
"Běžné výdaje";"5169";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Ostatní správa ve vojenské obraně";"2016-12-31";"2016";"65110599,390000000596046447753906250";"vlastní"
"Běžné výdaje";"5169";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Ostatní správa ve vojenské obraně";"2017-12-31";"2017";"52092685,869999997317790985107421875";"vlastní"
"Běžné výdaje";"5169";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Ostatní správa ve vojenské obraně";"2018-12-31";"2018";"51104753,750000000000000000000000000";"vlastní"
"Běžné výdaje";"5169";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Ostatní správa ve vojenské obraně";"2019-12-31";"2019";"62789808,109999999403953552246093750";"vlastní"
"Běžné výdaje";"5169";"Bezpečnost státu a právní ochrana";"Obrana";"Státní správa ve vojenské obraně";FALSE;NA;"Ostatní správa ve vojenské obraně";"2020-12-31";"2020";"62698860,280000001192092895507812500";"vlastní"
"Běžné výdaje";"5171";"Bezpečnost státu a právní ochrana";"Obrana";"Zabezpečení potřeb ozbrojených sil";FALSE;NA;"Zabezpečení potřeb ozbrojených sil";"2015-12-31";"2015";"15050669,820000000298023223876953125";"vlastní"
"Běžné výdaje";"5171";"Bezpečnost státu a právní ochrana";"Obrana";"Zabezpečení potřeb ozbrojených sil";FALSE;NA;"Zabezpečení potřeb ozbrojených sil";"2016-12-31";"2016";"14349034,109999999403953552246093750";"vlastní"
